address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	sa	178.7575848720449
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	aco	73.93351366673893
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	sa	160.96234062229894
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	nn	220.32629065157346
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	ga	235.8072974378978
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	aco	173.29238100309618
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	nn	108.5932051134762
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	sa	130.5354736145053
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	sa	124.37265656870669
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	63.16944091084303
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	ga	249.79079792168773
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	nn	176.05079529447238
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	aco	213.86181992943622
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	sa	138.6794066823413
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	ga	69.83815658711217
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	nn	163.19263392772456
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	ga	176.46484660595257
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	sa	249.84204433203197
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	ga	57.68897422476144
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	sa	59.04730272886045
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	146.1853908815296
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	aco	237.03135372488703
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	sa	49.64329302064095
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	sa	73.64297988824296
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	nn	162.45304080096628
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	ga	194.1437843492956
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	217.97658089882364
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	sa	147.4731720858841
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	nn	182.66101824709972
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	ga	115.65313635199217
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	aco	165.00326637405288
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	ga	134.82792848838295
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	nn	175.69586985915197
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	sa	227.23744526126833
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	nn	65.89452456679489
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	nn	45.780949362265886
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	nn	75.34204599145613
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	aco	174.23091470858688
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	ga	184.95374552455834
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	166.2286142328509
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	nn	167.59170650687633
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	207.78663047736924
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	aco	171.4904883120412
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	nn	60.24094833843505
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	sa	112.49362187316449
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	ga	202.47866153427267
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	167.15861474200594
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	ga	123.8331075273944
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	150.3240662879703
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	nn	233.56305372008617
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	nn	94.87751085453132
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	aco	130.08873580417347
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	nn	122.50775848569835
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	ga	184.47322815276925
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	sa	195.58050042110764
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	aco	157.48128257171155
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	sa	88.30022734122205
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	nn	220.38264519653347
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	sa	36.15176305935352
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	sa	47.96767507398186
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	174.6048125908486
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	170.84983996241576
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	aco	56.160864257965734
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	ga	179.19123682908668
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	nn	276.12830123538316
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	sa	223.71633027190373
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	nn	44.40823921421664
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	188.36971687479982
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	nn	189.5490270776099
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	nn	28.737681718472476
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	sa	197.25737391951557
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	ga	205.23120934351547
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	nn	145.68222690225343
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	ga	137.8178186872936
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	176.31094147336145
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	ga	70.13679602852592
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	sa	227.02730645562622
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	sa	61.928793440096314
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	nn	180.07001124569035
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	nn	2.25588028382902
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	aco	170.86233426820803
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	sa	135.9095053108724
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	nn	138.10997576936614
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	ga	245.24226695971026
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	aco	232.08011513354344
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	sa	200.39390027046156
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	nn	191.1456241748699
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	nn	36.92345421759235
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	ga	277.2725699588394
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	sa	148.74079342503632
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	197.53823038313632
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	aco	242.52832491421393
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	sa	162.82139057914046
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	aco	65.57503145607306
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	237.38746777476467
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	aco	122.0560250943068
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	nn	214.4967715926665
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	sa	166.04509017593412
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	ga	189.0320140729753
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	nn	75.10753890049395
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	ga	37.975233604473964
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	aco	114.56667645712868
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	aco	62.89255428097592
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	nn	124.91973092670358
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	nn	121.85698181737035
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	sa	246.95349051173787
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	252.93985424708308
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	aco	176.5956730039428
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	sa	120.17025416269982
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	nn	130.12195331738073
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	aco	64.38339750648322
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	nn	80.47810571459063
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	nn	42.51336200421678
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	178.86836565787792
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	nn	101.70291391410015
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	sa	224.7700984602518
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	sa	127.12578965856359
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	ga	143.0218180007052
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	nn	204.17084327436046
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	aco	222.56326287319925
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	aco	47.7372700314282
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	ga	99.76065262395639
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	sa	136.13108161408715
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	249.6879974698022
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	ga	202.87130933783794
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	sa	170.99094148153276
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	aco	230.29458517055127
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	203.281883233207
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	sa	164.26699927555606
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	ga	217.13225135393301
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	166.92627434879736
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	ga	122.7902877582071
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	ga	44.24985106188075
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	aco	110.70697665998351
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	212.58487573154957
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	sa	209.3560421409523
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	aco	28.80740070111474
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	ga	156.11098745184452
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	sa	94.94922736336736
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	63.74809414930628
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	192.21377053313677
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	nn	305.68226999577536
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	nn	62.3967371917992
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	214.8316190295281
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	nn	150.13435622875232
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	sa	234.833417613432
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	167.8298466945084
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	nn	206.95336753385246
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	ga	222.26685199271614
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	161.2067130243845
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	sa	202.70047438120682
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	ga	194.10969601313107
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	sa	164.77013102690114
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	nn	251.25312878028726
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	161.96148858672376
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	ga	120.92446217031241
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	sa	180.53110608316982
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	147.22559338842078
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	aco	107.08767679289843
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	ga	123.43637810290188
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	nn	162.11854364319623
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	ga	129.14388430211312
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	sa	144.4264423415929
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	nn	84.82119951978888
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	200.6563820440649
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	sa	74.43266572718667
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	ga	200.66843956961563
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	sa	145.1628401313695
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	nn	223.50926155443898
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	205.00573951541097
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	150.88876946598316
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	aco	77.77354638280764
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	sa	204.16437252960512
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	ga	261.38440262513143
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	sa	132.026715624546
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	148.62319784319388
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	ga	149.78289382003575
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	aco	174.70831579078862
1400 Washington Ave, Albany, NY 12222	10000	29	4	10	sa	174.6102254576809
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	nn	225.9548630315009
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	ga	296.17843447054724
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	168.00613058071227
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	nn	158.00011953746846
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	nn	28.954276861807013
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	aco	64.57085739050655
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	sa	236.37554661093495
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	217.4013667252562
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	sa	115.98253555689662
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	aco	118.0690082012414
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	sa	114.37964316611614
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	nn	222.16730442584398
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	ga	124.75128654030114
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	68.51203548105573
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	aco	107.66963381163936
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	73.54800834100548
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	aco	73.14055935864981
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	nn	153.4637612699059
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	ga	165.59058728678107
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	ga	43.00691617857291
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	sa	176.58054444609004
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	ga	79.19491802861054
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	aco	139.90870098191917
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	nn	194.31328359440244
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	nn	33.05257270867337
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	181.19624121908592
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	ga	183.99931904843388
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	aco	172.40170253672696
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	nn	217.38077135775015
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	sa	203.6939201105085
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	aco	215.5674399110575
1400 Washington Ave, Albany, NY 12222	10000	39	4	10	ga	264.8860675549362
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	nn	223.04154941971305
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	nn	55.61812901938515
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	sa	210.3891248261484
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	nn	75.9541388492152
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	nn	41.282649060023516
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	sa	81.42325096594803
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	ga	187.61997021409715
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	aco	214.61044580703538
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	nn	195.1898716140248
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	nn	51.65919921743303
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	sa	240.09816208058578
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	ga	151.22880961011248
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	sa	146.6623187744269
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	223.02489271284867
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	aco	235.04557244530776
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	sa	117.03734152178035
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	sa	57.2291454937765
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	sa	54.00019103696885
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	nn	224.3631682287886
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	ga	245.16056326822658
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	sa	129.402768610227
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	aco	198.00560033805738
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	nn	205.0987011152278
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	nn	51.5105782620505
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	ga	219.21439748933463
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	sa	196.84046599289562
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	aco	149.81001164407255
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	nn	255.85647031563258
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	ga	195.50513850889502
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	sa	223.0784011547525
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	rl	228.19026175631086
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	sa	23.70765267696156
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	ga	56.47918994180605
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	nn	173.14459334660384
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	aco	220.80695802594437
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	153.5456930424301
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	ga	165.9366225954925
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	sa	79.32105646222509
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	nn	272.8433424230729
1400 Washington Ave, Albany, NY 12222	10000	14	4	10	sa	116.1533581639918
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	ga	130.958990595479
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	sa	93.59132118707616
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	aco	222.54330289618164
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	ga	156.68737302579157
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	nn	191.71739470140142
1400 Washington Ave, Albany, NY 12222	10000	22	4	10	sa	137.4959553212144
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	aco	120.8143627374663
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	ga	121.50410247590405
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	aco	134.12519742580983
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	nn	173.16047420151696
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	ga	135.13842765621126
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	sa	152.62541913154254
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	sa	67.849636623228
1400 Washington Ave, Albany, NY 12222	10000	24	4	10	nn	167.58396671772667
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	205.23488604345334
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	ga	229.50283002370628
1400 Washington Ave, Albany, NY 12222	10000	17	4	10	nn	135.76405927594297
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	sa	197.78745997840105
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	ga	74.72955403395396
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	sa	98.5284019822423
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	ga	53.18337019627913
1400 Washington Ave, Albany, NY 12222	10000	26	4	10	nn	219.17340353589407
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	aco	162.93225019315318
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	ga	55.79284212824964
1400 Washington Ave, Albany, NY 12222	10000	19	4	10	sa	111.88642984596328
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	nn	206.23639747297133
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	sa	154.23148119079582
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	aco	152.97863024869136
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	ga	208.77015633654753
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	sa	122.64899048472915
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	nn	215.6660806984837
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	ga	111.48173038903187
1400 Washington Ave, Albany, NY 12222	10000	27	4	10	aco	210.81886471669736
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	ga	92.89515593437996
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	ga	45.59275256746207
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	sa	235.97835704684522
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	ga	147.65011416519775
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	aco	132.41253499527068
1400 Washington Ave, Albany, NY 12222	10000	35	4	10	nn	273.3537648766414
1400 Washington Ave, Albany, NY 12222	10000	13	4	10	sa	114.059756436144
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	nn	145.3542578939466
1400 Washington Ave, Albany, NY 12222	10000	20	4	10	ga	142.9829877649721
1400 Washington Ave, Albany, NY 12222	10000	23	4	10	sa	187.6341612876506
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	sa	31.941020404923975
1400 Washington Ave, Albany, NY 12222	10000	8	4	10	sa	86.38917469872769
1400 Washington Ave, Albany, NY 12222	10000	15	4	10	ga	137.73615509460973
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	aco	209.3253857157317
1400 Washington Ave, Albany, NY 12222	10000	7	4	10	ga	74.04161682090664
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	nn	248.96296347949394
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	aco	87.98271516859346
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	sa	152.73416029160148
1400 Washington Ave, Albany, NY 12222	10000	25	4	10	sa	198.6229320379218
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	nn	231.4547920384937
1400 Washington Ave, Albany, NY 12222	10000	38	4	10	ga	167.51177289715386
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	227.90744872163725
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	nn	129.71265407900555
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	sa	241.6888829273865
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	ga	202.04942373349684
1400 Washington Ave, Albany, NY 12222	10000	28	4	10	nn	182.2830935565352
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	ga	67.55984732651105
1400 Washington Ave, Albany, NY 12222	10000	9	4	10	nn	86.3996842426174
1400 Washington Ave, Albany, NY 12222	10000	3	4	10	nn	31.448784180445795
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	aco	214.04287825739755
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	sa	257.2976457978044
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	nn	140.75328291867243
1400 Washington Ave, Albany, NY 12222	10000	30	4	10	ga	178.39606394326523
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	nn	58.3835216550465
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	ga	67.28266530163356
1400 Washington Ave, Albany, NY 12222	10000	33	4	10	sa	241.64709479275484
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	aco	285.53909389065643
1400 Washington Ave, Albany, NY 12222	10000	18	4	10	ga	138.52867381212866
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	aco	50.482199988656056
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	ga	59.5432669156653
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	nn	220.61750697858753
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	ga	53.18155248464652
1400 Washington Ave, Albany, NY 12222	10000	36	4	10	sa	221.25393524801237
1400 Washington Ave, Albany, NY 12222	10000	12	4	10	ga	128.44463940314435
1400 Washington Ave, Albany, NY 12222	10000	2	4	10	ga	61.89962783169593
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	aco	209.44644191068735
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	200.61501409810157
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	sa	116.6586515078624
1400 Washington Ave, Albany, NY 12222	10000	10	4	10	nn	88.63484777027341
1400 Washington Ave, Albany, NY 12222	10000	16	4	10	sa	138.56096357279833
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	ga	224.74561800199658
1400 Washington Ave, Albany, NY 12222	10000	11	4	10	ga	111.11071927401589
1400 Washington Ave, Albany, NY 12222	10000	32	4	10	nn	241.73168126375327
1400 Washington Ave, Albany, NY 12222	10000	40	4	10	aco	244.9309880807483
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	nn	70.72737352588021
1400 Washington Ave, Albany, NY 12222	10000	5	4	10	aco	60.99086477384213
1400 Washington Ave, Albany, NY 12222	10000	37	4	10	sa	250.1275735278539
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	ga	143.10417443791695
1400 Washington Ave, Albany, NY 12222	10000	6	4	10	sa	64.03956434313308
1400 Washington Ave, Albany, NY 12222	10000	4	4	10	sa	53.77408156003656
1400 Washington Ave, Albany, NY 12222	10000	34	4	10	nn	219.02687217249903
1400 Washington Ave, Albany, NY 12222	10000	21	4	10	ga	163.61106482367563
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	ga	14.162471523637539
1400 Washington Ave, Albany, NY 12222	10000	31	4	10	aco	206.35685079544066
1400 Washington Ave, Albany, NY 12222	10000	1	4	10	ga	52.004359603069695
