address	distance	customers	trucks	truck_capacity	algorithm	total_distance
1400 Washington Ave, Albany, NY 12222	10000	273	4	100	aco	475.8908544727891
1400 Washington Ave, Albany, NY 12222	10000	1	4	100	aco	23.718734003065357
1400 Washington Ave, Albany, NY 12222	10000	98	4	100	aco	267.5344046568238
1400 Washington Ave, Albany, NY 12222	10000	318	4	100	aco	497.99534490094175
1400 Washington Ave, Albany, NY 12222	10000	205	4	100	aco	452.69163372140565
1400 Washington Ave, Albany, NY 12222	10000	342	4	100	aco	568.2067675778803
1400 Washington Ave, Albany, NY 12222	10000	358	4	100	aco	528.5834121084255
1400 Washington Ave, Albany, NY 12222	10000	21	4	100	aco	108.67753037833008
1400 Washington Ave, Albany, NY 12222	10000	243	4	100	aco	450.2565874117563
1400 Washington Ave, Albany, NY 12222	10000	337	4	100	aco	519.7743634128935
1400 Washington Ave, Albany, NY 12222	10000	199	4	100	aco	411.3467289151023
1400 Washington Ave, Albany, NY 12222	10000	7	4	100	aco	81.84659137407071
1400 Washington Ave, Albany, NY 12222	10000	72	4	100	aco	214.48317491771948
1400 Washington Ave, Albany, NY 12222	10000	263	4	100	aco	495.7860251117292
1400 Washington Ave, Albany, NY 12222	10000	277	4	100	aco	490.8631216270315
1400 Washington Ave, Albany, NY 12222	10000	48	4	100	aco	169.1946666937017
1400 Washington Ave, Albany, NY 12222	10000	60	4	100	aco	202.2149147119564
1400 Washington Ave, Albany, NY 12222	10000	42	4	100	aco	159.7707762947872
1400 Washington Ave, Albany, NY 12222	10000	246	4	100	aco	465.58662036310915
1400 Washington Ave, Albany, NY 12222	10000	41	4	100	aco	172.29097829535755
1400 Washington Ave, Albany, NY 12222	10000	394	4	100	aco	560.2329126036932
1400 Washington Ave, Albany, NY 12222	10000	260	4	100	aco	483.5721653173034
1400 Washington Ave, Albany, NY 12222	10000	18	4	100	aco	99.65032893847977
1400 Washington Ave, Albany, NY 12222	10000	361	4	100	aco	547.6372382427097
1400 Washington Ave, Albany, NY 12222	10000	281	4	100	aco	462.78517479918094
1400 Washington Ave, Albany, NY 12222	10000	55	4	100	aco	193.85987086924956
1400 Washington Ave, Albany, NY 12222	10000	373	4	100	aco	548.7922878169114
1400 Washington Ave, Albany, NY 12222	10000	301	4	100	aco	495.82634534634116
1400 Washington Ave, Albany, NY 12222	10000	100	4	100	aco	236.56354922483104
1400 Washington Ave, Albany, NY 12222	10000	361	4	100	aco	545.3328311848521
1400 Washington Ave, Albany, NY 12222	10000	284	4	100	aco	455.82379748765777
1400 Washington Ave, Albany, NY 12222	10000	182	4	100	aco	416.3144483226999
1400 Washington Ave, Albany, NY 12222	10000	32	4	100	aco	148.72161984222384
1400 Washington Ave, Albany, NY 12222	10000	222	4	100	aco	423.78176458478316
1400 Washington Ave, Albany, NY 12222	10000	85	4	100	aco	232.1991068529307
1400 Washington Ave, Albany, NY 12222	10000	210	4	100	aco	446.7032199632027
1400 Washington Ave, Albany, NY 12222	10000	168	4	100	aco	360.1919984336992
1400 Washington Ave, Albany, NY 12222	10000	144	4	100	aco	365.7806144763528
1400 Washington Ave, Albany, NY 12222	10000	105	4	100	aco	290.1895916427729
1400 Washington Ave, Albany, NY 12222	10000	75	4	100	aco	257.174107768843
1400 Washington Ave, Albany, NY 12222	10000	33	4	100	aco	143.29792375879052
1400 Washington Ave, Albany, NY 12222	10000	87	4	100	aco	248.93210595412512
1400 Washington Ave, Albany, NY 12222	10000	83	4	100	aco	252.43703751649394
1400 Washington Ave, Albany, NY 12222	10000	376	4	100	aco	571.9195103323036
1400 Washington Ave, Albany, NY 12222	10000	181	4	100	aco	387.0867748095778
1400 Washington Ave, Albany, NY 12222	10000	248	4	100	aco	458.0458362824488
1400 Washington Ave, Albany, NY 12222	10000	170	4	100	aco	371.8050106043487
1400 Washington Ave, Albany, NY 12222	10000	158	4	100	aco	361.60536294916096
1400 Washington Ave, Albany, NY 12222	10000	213	4	100	aco	431.2054335393752
1400 Washington Ave, Albany, NY 12222	10000	321	4	100	aco	578.6382818964919
1400 Washington Ave, Albany, NY 12222	10000	171	4	100	aco	356.05353283383954
1400 Washington Ave, Albany, NY 12222	10000	294	4	100	aco	475.56670729817677
1400 Washington Ave, Albany, NY 12222	10000	43	4	100	aco	168.9038369738353
1400 Washington Ave, Albany, NY 12222	10000	244	4	100	aco	446.376871579045
1400 Washington Ave, Albany, NY 12222	10000	262	4	100	aco	478.1169304126695
1400 Washington Ave, Albany, NY 12222	10000	117	4	100	aco	298.09047628391585
1400 Washington Ave, Albany, NY 12222	10000	216	4	100	aco	463.9386301922809
1400 Washington Ave, Albany, NY 12222	10000	251	4	100	aco	438.07108742063207
1400 Washington Ave, Albany, NY 12222	10000	183	4	100	aco	353.70722525989646
1400 Washington Ave, Albany, NY 12222	10000	94	4	100	aco	263.2077051293734
1400 Washington Ave, Albany, NY 12222	10000	318	4	100	aco	517.3207983294215
1400 Washington Ave, Albany, NY 12222	10000	25	4	100	aco	126.13080410900072
1400 Washington Ave, Albany, NY 12222	10000	148	4	100	aco	354.5387341749552
1400 Washington Ave, Albany, NY 12222	10000	66	4	100	aco	229.9106387315348
1400 Washington Ave, Albany, NY 12222	10000	135	4	100	aco	323.2413557159007
1400 Washington Ave, Albany, NY 12222	10000	95	4	100	aco	264.33200601639004
1400 Washington Ave, Albany, NY 12222	10000	183	4	100	aco	381.4100911888273
1400 Washington Ave, Albany, NY 12222	10000	150	4	100	aco	386.96813602765116
1400 Washington Ave, Albany, NY 12222	10000	397	4	100	aco	570.6167517657823
1400 Washington Ave, Albany, NY 12222	10000	186	4	100	aco	360.90995833962035
1400 Washington Ave, Albany, NY 12222	10000	395	4	100	aco	587.4648830061573
1400 Washington Ave, Albany, NY 12222	10000	230	4	100	aco	440.63371305784597
1400 Washington Ave, Albany, NY 12222	10000	51	4	100	aco	165.16680613501947
1400 Washington Ave, Albany, NY 12222	10000	337	4	100	aco	551.4672704828994
1400 Washington Ave, Albany, NY 12222	10000	141	4	100	aco	334.7767017847483
1400 Washington Ave, Albany, NY 12222	10000	390	4	100	aco	557.121215285832
1400 Washington Ave, Albany, NY 12222	10000	266	4	100	aco	477.9104356253592
1400 Washington Ave, Albany, NY 12222	10000	121	4	100	aco	335.116684644563
1400 Washington Ave, Albany, NY 12222	10000	380	4	100	aco	568.0915175156266
1400 Washington Ave, Albany, NY 12222	10000	23	4	100	aco	125.98836912832365
1400 Washington Ave, Albany, NY 12222	10000	332	4	100	aco	542.010634459745
1400 Washington Ave, Albany, NY 12222	10000	123	4	100	aco	308.4053616879619
1400 Washington Ave, Albany, NY 12222	10000	52	4	100	aco	189.4984246649123
1400 Washington Ave, Albany, NY 12222	10000	164	4	100	aco	354.1021936469276
1400 Washington Ave, Albany, NY 12222	10000	54	4	100	aco	177.89097446510988
1400 Washington Ave, Albany, NY 12222	10000	345	4	100	aco	598.6285421005341
1400 Washington Ave, Albany, NY 12222	10000	192	4	100	aco	338.5356284848795
1400 Washington Ave, Albany, NY 12222	10000	370	4	100	aco	559.265521539488
1400 Washington Ave, Albany, NY 12222	10000	299	4	100	aco	502.2325024590557
1400 Washington Ave, Albany, NY 12222	10000	15	4	100	rl	210.3675322263038
1400 Washington Ave, Albany, NY 12222	10000	390	4	100	aco	565.8969719140466
1400 Washington Ave, Albany, NY 12222	10000	31	4	100	aco	129.87886456227432
1400 Washington Ave, Albany, NY 12222	10000	262	4	100	aco	472.0075764128207
1400 Washington Ave, Albany, NY 12222	10000	261	4	100	aco	503.23848537432616
1400 Washington Ave, Albany, NY 12222	10000	83	4	100	aco	230.2986543086376
1400 Washington Ave, Albany, NY 12222	10000	306	4	100	aco	512.1447410454817
1400 Washington Ave, Albany, NY 12222	10000	198	4	100	aco	411.33148738913354
1400 Washington Ave, Albany, NY 12222	10000	331	4	100	aco	526.5829453357552
1400 Washington Ave, Albany, NY 12222	10000	106	4	100	aco	321.56504810599455
1400 Washington Ave, Albany, NY 12222	10000	41	4	100	aco	153.18168041165967
1400 Washington Ave, Albany, NY 12222	10000	148	4	100	aco	343.6533767526372
1400 Washington Ave, Albany, NY 12222	10000	378	4	100	aco	621.8138564645541
1400 Washington Ave, Albany, NY 12222	10000	100	4	100	aco	244.69571568933267
1400 Washington Ave, Albany, NY 12222	10000	41	4	100	aco	180.41458764813137
1400 Washington Ave, Albany, NY 12222	10000	295	4	100	aco	481.4351951520736
1400 Washington Ave, Albany, NY 12222	10000	106	4	100	aco	309.53166288606116
1400 Washington Ave, Albany, NY 12222	10000	338	4	100	aco	559.0187158331474
1400 Washington Ave, Albany, NY 12222	10000	185	4	100	aco	358.210733216448
